ros_time_sec,fx,fy,fz
1760630722.131890,0.020510387,0.010448560,-0.031625180
1760630722.133934,0.088760387,-0.005202440,-0.031796180
1760630722.135963,0.035610387,0.003578560,-0.021930180
1760630722.137913,0.028112387,0.003347560,-0.026159180
1760630722.139879,0.058597387,0.020655560,-0.031660180
1760630722.141948,0.021011387,0.007644560,-0.038891180
1760630722.143859,0.050692387,0.012622560,-0.026634180
1760630722.145924,0.027471387,0.012289560,-0.002165180
1760630722.147846,0.057850387,0.006503560,-0.014982180
1760630722.149832,0.050433387,-0.000595440,-0.009599180
1760630722.151816,0.035574387,0.005975560,-0.028686180
1760630722.153836,0.035061387,0.025013560,-0.005767180
1760630722.155845,0.050368387,0.019434560,-0.006853180
1760630722.157844,0.096759387,0.016311560,-0.039002180
1760630722.159813,0.050841387,0.019923560,-0.027388180
1760630722.161851,0.050827387,0.002582560,-0.026222180
1760630722.163843,-0.010000613,0.015306560,-0.029128180
1760630722.165838,0.050710387,0.024165560,-0.024561180
1760630722.167811,0.066091387,0.025922560,-0.031864180
1760630722.169967,0.034874387,0.015575560,0.000736820
1760630722.171922,0.058085387,0.008457560,-0.009454180
1760630722.173899,0.043206387,0.015850560,-0.019147180
1760630722.175920,0.043370387,0.011229560,-0.031496180
1760630722.177920,0.073554387,0.011607560,-0.026790180
1760630722.179910,0.043052387,0.003835560,-0.016905180
1760630722.181834,0.035435387,0.016471560,-0.014463180
1760630722.183836,0.035867387,0.025967560,-0.029340180
1760630722.185831,0.042840387,0.024115560,-0.014066180
